year,name,artists,acousticness,danceability,energy,liveness,speechiness,weight
2019,Cocaine Country Dancing,['Paul Cauthen'],0.331,0.776,0.582,0.0926,0.0684,0
2019,Nate Growing Up,['Labrinth'],0.0879,0.507,0.441,0.0898,0.0504,0
2019,Hasta Abajo,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']",0.289,0.714,0.671,0.325,0.362,0
2019,Taking It Out,['DaBaby'],0.00366,0.802,0.738,0.223,0.167,0
2019,Videos y Fotos,['Esteban Gabriel'],0.292,0.623,0.35,0.09,0.0285,0
2019,"she likes spring, I prefer winter",['slchld'],0.552,0.326,0.66,0.264,0.0674,0
2019,Hydrocodone,['Cuco'],0.813,0.761,0.624,0.106,0.0258,0
2019,Bury My Bones,['Whiskey Myers'],0.00119,0.542,0.659,0.128,0.0308,0
2019,Killing Butterflies,['Lewis Blissett'],0.34,0.592,0.783,0.0575,0.251,0
2019,"Porque Te Quiero (Feat. Luis Alfonso Partida ""El Yaki"")","['Grupo Firme', 'Luis Alfonso Partida El Yaki']",0.733,0.428,0.483,0.145,0.0468,0
2019,Overnight,['Maggie Rogers'],0.0323,0.479,0.667,0.306,0.177,0
2019,It All Comes Out in the Wash,['Miranda Lambert'],0.00106,0.602,0.73,0.095,0.0313,0
2019,это ли счастье?,['Rauf & Faik'],0.577,0.684,0.76,0.14,0.0463,0
2019,asphyxia,['Cö Shu Nie'],0.05,0.192,0.913,0.283,0.15,0
2019,Make Out With Me,['Maren Morris'],0.715,0.351,0.65,0.351,0.0795,0
2019,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,"['Dreamville', 'JID', 'EARTHGANG', 'Buddy', 'Guapdad 4000']",0.0706,0.8,0.826,0.181,0.107,0
2019,Metamodernity,['Vansire'],0.389,0.822,0.544,0.108,0.0358,0
2019,please,"['Chelsea Cutler', 'Jeremy Zucker']",0.887,0.718,0.166,0.131,0.0344,0
2019,Un Año,"['Sebastian Yatra', 'Reik']",0.148,0.771,0.382,0.104,0.0514,0
2019,notice me (feat. BENEE),"['ROLE MODEL', 'BENEE']",0.136,0.72,0.481,0.301,0.0432,0
2019,Us vs the World,['ilyTOMMY'],0.538,0.826,0.26,0.0898,0.168,0
2019,No Plan,['Hozier'],0.115,0.456,0.75,0.114,0.0444,0
2019,Show Me Love,"['Alicia Keys', 'Miguel']",0.447,0.531,0.491,0.0703,0.042,0
2019,Bellaquita - Remix,"['Dalex', 'Lenny Tavárez', 'Anitta', 'Natti Natasha', 'Farruko', 'Justin Quiles']",0.141,0.795,0.715,0.179,0.0838,0
2019,Tra Tra Tra Remix - Remix,"['Ghetto Kids', 'Guaynaa', 'Mad Fuentes']",0.0532,0.847,0.736,0.0302,0.266,0
2019,Body On My,"['Loud Luxury', 'Pitbull', 'Nicky Jam', 'Brando']",0.0399,0.744,0.726,0.374,0.0463,0
2019,Tequila,"['Juanes', 'Christian Nodal']",0.226,0.757,0.688,0.237,0.112,0
2019,Just Like A Movie,['Wallows'],0.00121,0.449,0.825,0.208,0.037,0
2019,7UP,['Boy In Space'],0.0167,0.616,0.469,0.111,0.027,0
2019,The Train,['Paul Amp'],0.000755,0.766,0.649,0.137,0.0958,0
2019,4 The Betta,['LUCKI'],0.233,0.78,0.453,0.114,0.337,0
2020,2020 Freestyle,['Big Homie Prez'],0.915,0.714,0.388,0.0722,0.535,0
2020,driveway,['Lil Peep'],0.0166,0.392,0.499,0.234,0.0425,0
2020,Broken Glass,"['Kygo', 'Kim Petras']",0.372,0.526,0.633,0.129,0.134,0
2020,Moonwalking in Calabasas,['DDG'],0.0395,0.915,0.37,0.171,0.0762,0
2020,Pumpkins Scream In the Dead of Night (feat. shinigami),"['Savage Ga$p', '93FEETOFSMOKE', 'shinigami']",0.139,0.816,0.577,0.0827,0.41,0
2020,no eres tu(soy yo),['Kali Uchis'],0.0181,0.831,0.474,0.0989,0.0792,0
2020,Resilient (ft. Aitana) [Tiësto Remix],"['Katy Perry', 'Tiësto', 'Aitana']",0.0435,0.639,0.784,0.111,0.0562,0
2020,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix","['Future', 'DaBaby', 'Drake', 'Lil Baby']",0.107,0.81,0.566,0.122,0.433,0
2020,No Sucker (feat. Moneybagg Yo),"['Lil Baby', 'Moneybagg Yo']",0.025,0.9,0.846,0.204,0.224,0
2020,Line Em Up (feat. Busta Rhymes),"['Russ', 'Busta Rhymes']",0.273,0.745,0.77,0.11,0.32,0
2020,One Margarita,['Luke Bryan'],0.0969,0.641,0.842,0.169,0.0464,0
2020,kiss kiss,['Machine Gun Kelly'],0.000279,0.569,0.85,0.337,0.055,0
2020,Painless 2 (with NAV feat. Lil Durk),"['J.I the Prince of N.Y', 'NAV', 'Lil Durk']",0.439,0.714,0.436,0.121,0.322,0
2020,Old Me,['5 Seconds of Summer'],0.313,0.722,0.62,0.26,0.0483,0
2020,Who You Are To Me (feat. Lady A),"['Chris Tomlin', 'Lady A']",0.255,0.586,0.791,0.112,0.0346,0
2020,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']",0.114,0.823,0.586,0.193,0.2,0
2020,Untitled (How Does It Feel),['Giveon'],0.378,0.347,0.331,0.304,0.031,0
2020,Gucci Bucket Hat,"['Pap Chanel', 'Future', 'Herion Young']",0.0256,0.929,0.679,0.0965,0.318,0
2020,Stay,"['Cheat Codes', 'Bryce Vine']",0.0385,0.63,0.784,0.231,0.042,0
2020,P FKN R,"['Bad Bunny', 'Kendo Kaponi', 'Arcangel']",0.409,0.82,0.635,0.244,0.0772,0
2020,Down,"['G-Eazy', 'Mulatto']",0.000699,0.797,0.853,0.118,0.105,0
2020,Freak (feat. Quavo),"['Ty Dolla $ign', 'Quavo']",0.0265,0.794,0.683,0.47,0.262,0
2020,Morado,['J Balvin'],0.137,0.881,0.696,0.0927,0.0797,0
2020,Only You Freestyle,"['Headie One', 'Drake']",0.562,0.68,0.826,0.254,0.27,0
2020,DDLG,['ppcocaine'],0.267,0.906,0.388,0.301,0.252,0
2020,Kick You When You're Down,['AC/DC'],0.0000832,0.675,0.93,0.315,0.0319,0
2020,Free (with Drew Love),"['Louis The Child', 'Drew Love']",0.00575,0.651,0.564,0.143,0.0353,0
2020,Inside Friend (feat. John Mayer),"['Leon Bridges', 'John Mayer']",0.448,0.693,0.259,0.0995,0.0372,0
2020,BOOTY CALL (skit),['The Kid LAROI'],0.978,0.773,0.398,0.413,0.871,0
2020,la luz(Fín),"['Kali Uchis', 'Jhay Cortez']",0.0851,0.732,0.457,0.0805,0.0969,0
2020,Heavy Rain & Gentle Thunder,['Epic Soundscapes'],0.0111,0.123,0.766,0.46,0.0682,0
2020,Speak (feat. The Kid Laroi),"['Internet Money', 'The Kid LAROI']",0.042,0.71,0.713,0.181,0.22,0
2020,Dirty Stick,['YoungBoy Never Broke Again'],0.178,0.614,0.789,0.396,0.541,0
2020,Se Me Olvidó,['Christian Nodal'],0.368,0.65,0.558,0.303,0.0309,0
2020,Tentacion,['Eslabon Armado'],0.313,0.613,0.537,0.0741,0.0513,0
2020,King Of The Fall,['The Weeknd'],0.101,0.585,0.757,0.273,0.0599,0
2020,Don't Say Goodbye (feat. Tove Lo),"['Alok', 'Ilkay Sencan', 'Tove Lo']",0.00829,0.698,0.719,0.326,0.0455,0
2020,Animals,['Architects'],0.000123,0.532,0.759,0.073,0.0319,0
2020,Stay Ur Distance,['Yo Gotti'],0.0091,0.832,0.611,0.216,0.193,0
2020,Tooka,"['GirlzLuhDev', 'DACHINC']",0.348,0.82,0.555,0.121,0.152,0
2020,Alone,['Night Lovell'],0.0108,0.829,0.609,0.11,0.059,0
2020,Boyfriend,['Selena Gomez'],0.218,0.811,0.512,0.0768,0.17,0
2020,MORE,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",0.00257,0.66,0.787,0.323,0.032,0
2020,El Tóxico,"['Grupo Firme', 'Carin Leon']",0.407,0.626,0.503,0.234,0.141,0
2020,The Blessing,"['Kari Jobe', 'Cody Carnes']",0.121,0.367,0.463,0.0983,0.0335,0
2020,homecoming queen?,['Kelsea Ballerini'],0.478,0.462,0.512,0.0993,0.0334,0
2020,Shotta Flow 5,['NLE Choppa'],0.0838,0.806,0.749,0.0621,0.328,0
2020,Un Sueño (feat. Trippie Redd),"['Rauw Alejandro', 'Trippie Redd']",0.328,0.68,0.68,0.107,0.185,0
2020,title track,['Machine Gun Kelly'],0.00107,0.268,0.829,0.157,0.101,0
2020,Amor Tóxico,['Christian Nodal'],0.471,0.607,0.548,0.195,0.0258,0
2020,if we never met (feat. Kelsea Ballerini),"['John K', 'Kelsea Ballerini']",0.207,0.957,0.365,0.132,0.0512,0
2020,Smile,['Katy Perry'],0.0238,0.783,0.912,0.339,0.243,0
2020,Relentless,['Polo G'],0.372,0.763,0.558,0.12,0.285,0
2020,Ride,['King Von'],0.0239,0.596,0.594,0.125,0.191,0
2020,Unaccommodating (feat. Young M.A),"['Eminem', 'Young M.A']",0.0169,0.852,0.752,0.394,0.0597,0
2020,Big Drip,['Fivio Foreign'],0.186,0.814,0.659,0.163,0.357,0
2020,Perreo Pesau',['Rauw Alejandro'],0.195,0.732,0.679,0.651,0.135,0
2020,Pray,['jxdn'],0.0868,0.552,0.333,0.557,0.027,0
2020,Aye Dekhe Jaa,['Arijit Singh'],0.233,0.472,0.637,0.458,0.0364,0
2020,Good Morning,['Trippie Redd'],0.553,0.768,0.646,0.218,0.102,0
2020,Tomar Dyakha Naai,['Arijit Singh'],0.163,0.637,0.892,0.0699,0.0379,0
2020,Egiye De Reprise,['Arijit Singh'],0.368,0.571,0.534,0.13,0.0281,0
2020,Shudhu Tomari Jonyo Theme,"['Arijit Singh', 'Shreya Ghoshal']",0.34,0.457,0.595,0.0509,0.0337,0
2020,Hoye Jetey Paari,['Arijit Singh'],0.245,0.693,0.725,0.102,0.0878,0
2020,Jodi Bolo,['Arijit Singh'],0.696,0.42,0.682,0.162,0.041,0
2020,"Nacchite Ye Panaina (From ""Dohchay"")",['Arijit Singh'],0.222,0.654,0.713,0.312,0.0533,0
2020,Trillionaire (feat. Youngboy Never Broke Again),"['Future', 'YoungBoy Never Broke Again']",0.237,0.768,0.526,0.139,0.209,0
2020,Mannequin (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']",0.456,0.683,0.799,0.264,0.3,0
2020,Reply (feat. Lil Uzi Vert),"['A Boogie Wit da Hoodie', 'Lil Uzi Vert']",0.0187,0.512,0.623,0.13,0.0808,0
2020,So Serious,['Sam Smith'],0.312,0.568,0.519,0.0858,0.041,0
2020,Kitzbuhel Mild Rain And Thunder 2 Redux - Redux,['The Alpinist'],0.0426,0.0788,0.71,0.375,0.0921,0
2020,SAD - Imanbek xxx Remix,"['Rasster', 'Erin Bloomer', 'Imanbek']",0.491,0.746,0.757,0.0863,0.054,0
2020,Celebration Station,['Lil Uzi Vert'],0.101,0.748,0.771,0.135,0.15,0
2020,All Bad (feat. Lil Uzi Vert),"['Future', 'Lil Uzi Vert']",0.0144,0.931,0.667,0.15,0.318,0
2020,Young,['Sam Smith'],0.651,0.657,0.19,0.328,0.367,0
2020,CUT EM IN (feat. Rick Ross),"['Anderson .Paak', 'Rick Ross']",0.461,0.744,0.777,0.767,0.353,0
2020,No Te Creo,"['Rauw Alejandro', 'Wisin & Yandel', 'Mr. Naisgai']",0.129,0.762,0.892,0.107,0.189,0
2020,F&MU,['Kehlani'],0.383,0.717,0.597,0.14,0.0838,0
2020,Can't Relate,['King Von'],0.00294,0.87,0.764,0.259,0.267,0
2020,One Day The Only Butterflies Left Will Be In Your Chest As You March Towards Your Death (feat. Amy Lee),"['Bring Me The Horizon', 'Amy Lee']",0.687,0.309,0.467,0.0886,0.0466,0
2020,Reaper's Child,['YoungBoy Never Broke Again'],0.394,0.759,0.701,0.0976,0.182,0
2020,Kobe En LA 2.0,['Jhay Cortez'],0.0941,0.45,0.637,0.092,0.0629,0
2020,Ojos De Maniaco,"['LEGADO 7', 'Junior H']",0.21,0.795,0.585,0.112,0.0374,0
2020,Sea Change,['Stephan Moccio'],0.993,0.458,0.00701,0.102,0.0438,0
2020,556,['Comethazine'],0.274,0.868,0.512,0.0706,0.477,0
2020,Lemonade - Remix,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.168,0.832,0.549,0.11,0.0602,0
2020,lonely,['Machine Gun Kelly'],0.015,0.455,0.728,0.111,0.0749,0
2020,RUNNING,['The Kid LAROI'],0.377,0.438,0.585,0.13,0.0908,0
2020,Mindreader,['A Day To Remember'],0.00065,0.471,0.947,0.305,0.112,0
2020,Modest,['NAV'],0.0234,0.929,0.658,0.102,0.1,0
2020,6locc 6a6y (feat. NLE Choppa) - Remix,"['Lil Loaded', 'NLE Choppa']",0.277,0.862,0.673,0.101,0.3,0
2020,Power,"['Kevin Gates', 'Dermot Kennedy']",0.133,0.591,0.616,0.144,0.0789,0
2020,No Pressure Intro,['Logic'],0.372,0.794,0.845,0.124,0.387,0
2020,What They'll Say About Us,['FINNEAS'],0.895,0.535,0.314,0.0874,0.0408,0
2020,if i were u (with Lauv),"['blackbear', 'Lauv']",0.144,0.666,0.628,0.189,0.0623,0
2020,Off Season,['YoungBoy Never Broke Again'],0.355,0.677,0.717,0.151,0.239,0
2020,"The Man, The Myth, The Legend - Interlude",['Juice WRLD'],0.916,0.667,0.447,0.612,0.761,0
2020,Hell and High Water (feat. Alessia Cara),"['Major Lazer', 'Alessia Cara', 'Diplo']",0.368,0.474,0.771,0.183,0.262,0
2020,Weight On Me,"['Sheff G', 'Sleepy Hallow']",0.707,0.801,0.533,0.125,0.222,0
2020,nothing inside (feat. iann dior),"['Machine Gun Kelly', 'iann dior']",0.00047,0.561,0.81,0.157,0.0461,0
2020,Any song,['ZICO'],0.118,0.874,0.787,0.11,0.129,0
2020,COOCHIE,"['YN Jay', 'Louie Ray']",0.553,0.793,0.471,0.149,0.312,0
2020,Commander In Chief,['Demi Lovato'],0.251,0.496,0.502,0.0935,0.052,0
2020,FREAK,"['Tyga', 'Megan Thee Stallion']",0.00438,0.933,0.556,0.114,0.216,0
2020,Wild Reputation,['AC/DC'],0.00012,0.737,0.709,0.199,0.0337,0
2020,Keii,['Anuel AA'],0.4,0.708,0.797,0.096,0.0391,0
2020,Leaders (feat. NAV),"['Lil Uzi Vert', 'NAV']",0.0744,0.95,0.654,0.138,0.307,0
2020,Tattoo,['Rauw Alejandro'],0.0217,0.755,0.617,0.0625,0.182,0
2020,For Me,"['CHASE B', 'OMB Bloodbath', 'KenTheMan']",0.00919,0.904,0.498,0.0791,0.324,0
2020,Surf,['Mac Miller'],0.754,0.828,0.182,0.15,0.166,0
2020,Good Day,['iann dior'],0.632,0.715,0.64,0.0905,0.106,0
2020,Reality Check,['Swae Lee'],0.176,0.542,0.434,0.178,0.0645,0
2020,ángel sin cielo,['Kali Uchis'],0.924,0.443,0.178,0.078,0.0358,0
2020,Weeks,['Kevin Gates'],0.142,0.638,0.561,0.0665,0.353,0
2020,Broken Love,"['MO3', 'Kevin Gates']",0.373,0.768,0.5,0.145,0.62,0
2020,WUNNA,['Gunna'],0.0217,0.89,0.455,0.11,0.255,0
2020,Thinking 'Bout You (feat. Lauren Alaina),"['Dustin Lynch', 'Lauren Alaina']",0.13,0.394,0.747,0.0747,0.0627,0
2020,HIT EM WHERE IT HURTS,['PawPaw Rod'],0.126,0.78,0.721,0.078,0.214,0
2020,Not Friendly,['Flo Milli'],0.0539,0.878,0.793,0.0934,0.188,0
2020,B.I.T.C.H.,['Megan Thee Stallion'],0.0851,0.742,0.731,0.131,0.306,0
2020,SKYBOX,['Gunna'],0.0991,0.779,0.707,0.0934,0.16,0
2020,Ayer Me Llamó Mi Ex (feat. Lenny Santos),"['KHEA', 'Lenny Santos']",0.254,0.752,0.716,0.243,0.0325,0
2020,Another One,['Sam Smith'],0.206,0.497,0.618,0.403,0.0932,0
2020,I'm Ready For You,['Bryson Tiller'],0.228,0.741,0.64,0.138,0.405,0
2020,1 2 3 (feat. Blac Youngsta),"['Moneybagg Yo', 'Blac Youngsta']",0.027,0.947,0.58,0.0616,0.46,0
2020,One Too Many,"['Keith Urban', 'P!nk']",0.247,0.697,0.535,0.569,0.068,0
2020,Internet Ruined Me,['Wilbur Soot'],0.724,0.726,0.371,0.132,0.0623,0
2020,No Man's Land,['AC/DC'],0.000459,0.49,0.905,0.202,0.03,0
2020,Mi Nena,['Nueva Conducta'],0.0937,0.687,0.847,0.0288,0.0543,0
2020,Ganas Que Te Tengo,['Eslabon Armado'],0.608,0.527,0.58,0.109,0.04,0
2020,Train Wreck - Acoustic,['James Arthur'],0.748,0.529,0.364,0.0913,0.0381,0
2020,Dreamer,['Trippie Redd'],0.0975,0.534,0.668,0.191,0.0351,0
2020,Enchule,['Rauw Alejandro'],0.153,0.761,0.668,0.301,0.211,0
2020,The Difference,['Tyler Rich'],0.113,0.535,0.749,0.108,0.0525,0
2020,Next To You,['Little Big Town'],0.756,0.53,0.394,0.099,0.0276,0
2020,Sunshine,['Young Dolph'],0.00618,0.823,0.51,0.103,0.126,0
2020,Lie To Me,"['Queen Naija', 'Lil Durk']",0.31,0.52,0.719,0.0882,0.383,0
2020,Rambo (Last Blood) (feat. The Weeknd),"['Bryson Tiller', 'The Weeknd']",0.228,0.508,0.686,0.102,0.136,0
2020,Nepenthe,['Clyde Boudreaux'],0.993,0.133,0.00512,0.0954,0.038,0
2020,Code Red,['AC/DC'],0.000123,0.549,0.731,0.0655,0.035,0
2020,I Found You,"['Cash Cash', 'Andy Grammer']",0.0714,0.646,0.761,0.222,0.0385,0
2020,Almighty Black Dollar (feat. Rick Ross),"['Jeezy', 'Rick Ross']",0.0647,0.721,0.797,0.286,0.0926,0
2020,"I miss you, I’m sorry",['Gracie Abrams'],0.731,0.445,0.455,0.124,0.0575,0
2020,MET GALA,['Gunna'],0.353,0.873,0.577,0.111,0.271,0
2020,Spicy (feat. Fivio Foreign & A$AP Ferg),"['Nas', 'Fivio Foreign', 'A$AP Ferg']",0.0187,0.724,0.603,0.169,0.406,0
2020,Systems Down,['AC/DC'],0.000019,0.649,0.849,0.0949,0.0326,0
2020,Trying My Best,['Anson Seabra'],0.951,0.691,0.0682,0.0916,0.0645,0
2020,bloody valentine - Acoustic,"['Machine Gun Kelly', 'Travis Barker']",0.634,0.658,0.425,0.129,0.0401,0
2020,Que Fue Lo Que Paso,['Marca MP'],0.711,0.623,0.287,0.0663,0.0385,0
2020,Outro : Ego,['BTS'],0.0121,0.808,0.903,0.0993,0.0958,0
2020,Gimme Love,['Joji'],0.695,0.484,0.632,0.209,0.0976,0
2020,Feed The Fire (feat. Lucky Daye),"['SG Lewis', 'Lucky Daye']",0.0197,0.849,0.682,0.0996,0.123,0
2020,24,['Arizona Zervas'],0.156,0.735,0.794,0.11,0.193,0
2020,Money Shot,['AC/DC'],0.00038,0.628,0.83,0.0982,0.0626,0
2020,Mean,"['$NOT', 'Flo Milli']",0.169,0.844,0.72,0.0797,0.3,0
2020,Down Me,"['King Von', 'Lil Durk']",0.0473,0.775,0.657,0.0915,0.659,0
2020,Last Time (feat. Snoh Aalegra),"['Giveon', 'Snoh Aalegra']",0.39,0.634,0.416,0.445,0.0446,0
2020,IMPORTED (with 6LACK),"['Jessie Reyez', '6LACK']",0.246,0.712,0.606,0.109,0.0518,0
2020,Second Guessing - From Songland,['Florida Georgia Line'],0.381,0.547,0.511,0.15,0.0275,0
2020,When We Shoot,['Lil Durk'],0.0259,0.908,0.331,0.0718,0.722,0
2020,WOW (feat. Sabrina Carpenter) - Remix,"['Zara Larsson', 'Sabrina Carpenter']",0.469,0.702,0.744,0.0915,0.0861,0
2020,worlds away,['Lil Peep'],0.0000579,0.646,0.647,0.0417,0.0837,0
2020,Trap This Way (This Way),['Lil Uzi Vert'],0.248,0.71,0.586,0.193,0.381,0
2020,Cool,['Dua Lipa'],0.133,0.47,0.785,0.0931,0.0664,0
2020,Make It Rain (feat. Rowdy Rebel),"['Pop Smoke', 'Rowdy Rebel']",0.162,0.5,0.767,0.385,0.403,0
2020,What It Is,['KYLE'],0.0732,0.84,0.304,0.115,0.101,0
2020,Pretty Please,"['Jackson Wang', 'Galantis']",0.0397,0.686,0.867,0.396,0.0449,0
2020,I Know The End,['Phoebe Bridgers'],0.324,0.328,0.32,0.234,0.035,0
2020,Christmas Isn't Christmas,['Dan + Shay'],0.719,0.42,0.466,0.163,0.0293,0
2020,THE END,"['Alesso', 'Charlotte Lawrence']",0.0242,0.639,0.711,0.142,0.0315,0
2020,Let Me Know,['Brent Faiyaz'],0.175,0.743,0.548,0.088,0.0947,0
2020,Caramelo,['Ozuna'],0.0529,0.735,0.791,0.145,0.0679,0
2020,A Letter To My Younger Self (feat. Logic),"['Quinn XCII', 'Logic']",0.0358,0.822,0.834,0.0461,0.0663,0
2020,Vibe (If I Back It Up),['Cookiee Kawaii'],0.0627,0.778,0.576,0.116,0.301,0
2020,Ponte Pa' Mi,"['Rauw Alejandro', 'Myke Towers', 'Sky Rompiendo']",0.41,0.809,0.624,0.108,0.155,0
2020,Zombie (Live from the NIVA Save Our Stages Festival),['Miley Cyrus'],0.000206,0.407,0.872,0.127,0.0354,0
2020,Tattoo - Remix with Camilo,"['Rauw Alejandro', 'Camilo']",0.0406,0.721,0.637,0.0525,0.286,0
2020,West Coast (feat. Quinn XCII),"['DVBBS', 'Quinn XCII']",0.00248,0.714,0.798,0.103,0.0612,0
2020,Red Eye,['YoungBoy Never Broke Again'],0.217,0.485,0.814,0.112,0.138,0
2020,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix","['Rauw Alejandro', 'Dalex', 'Lenny Tavárez', 'Farruko', 'Anuel AA', 'Sech', 'Dímelo Flow', 'Justin Quiles']",0.16,0.788,0.629,0.0598,0.0883,0
2020,Heather - Spotify Singles,['Tate McRae'],0.886,0.569,0.271,0.103,0.0271,0
2020,Trials & Tribulations,['Polo G'],0.0829,0.796,0.612,0.0607,0.433,0
2020,Springtime,['Chris Renzema'],0.541,0.292,0.355,0.0931,0.0294,0
2020,La Playa - Remix,"['Myke Towers', 'Maluma', 'Farruko']",0.201,0.775,0.633,0.219,0.133,0
2020,Address It,['LPB Poody'],0.109,0.903,0.611,0.0904,0.268,0
2020,Summertime The Gershwin Version,['Lana Del Rey'],0.968,0.234,0.114,0.103,0.0366,0
2020,7.62 God,['Pooh Shiesty'],0.00861,0.819,0.651,0.378,0.291,0
2020,Like Gold,"['Loud Luxury', 'Frank Walker', 'Stephen Puth']",0.0699,0.759,0.845,0.215,0.0421,0
2020,I Don't Think I'm Okay,['Bazzi'],0.574,0.445,0.33,0.102,0.0429,0
2020,Timeless Interlude,['Bryson Tiller'],0.815,0.467,0.429,0.177,0.0964,0
2020,Soda (feat. Take A Daytrip),"['DJ Scheme', 'Cordae', 'Ski Mask The Slump God', 'Take A Daytrip']",0.00952,0.917,0.569,0.0774,0.279,0
2020,Sunblind,['Fleet Foxes'],0.31,0.562,0.686,0.125,0.0249,0
2020,We Contain Multitudes (from home),['Ólafur Arnalds'],0.994,0.281,0.0333,0.0995,0.0348,0
2020,NASTY GIRL / ON CAMERA,['Gunna'],0.204,0.598,0.472,0.108,0.258,0
2020,Med slutna ögon,['Najma Wallin'],0.974,0.175,0.00759,0.113,0.0454,0
2020,China,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'Ozuna', 'J Balvin']",0.0846,0.786,0.808,0.0822,0.0881,0
2020,Halloweenie III: Seven Days,['Ashnikko'],0.206,0.717,0.753,0.101,0.0605,0
2020,AYA,['MAMAMOO'],0.101,0.634,0.858,0.258,0.0809,0
2020,Darkness,['Eminem'],0.00998,0.671,0.623,0.643,0.308,0
2020,Billetes Azules (with J Balvin),"['KEVVO', 'J Balvin']",0.132,0.856,0.721,0.182,0.108,0
